Enzyme(s),Experimental_size_range,Theoretical_size_range,Score,%_max_Score,NF/1000,Cost_Reduction_Factor,Enrichment_Value,Robustness,C_Score|C_NF/1000,Number_of_sites
(EcoO109I) AND (TaqI),237_457,80_300,732.0,26.05,948.544,43.41,3.11254640020108,0.965899054893896,0.25|0.2,732
(BseRI) AND (BtgI),197_457,40_300,732.0,26.05,948.617,43.41,3.11257982224295,0.943221835244887,0.25|0.2,732
(BauI OR BssSI) AND (EcoO109I),217_617,60_460,704.0,25.05,917.713,44.87,3.11513422466888,0.952322763516154,0.25|0.2,704
(SfuI) AND (BbvI OR BseXI OR Lsp1109I),217_317,60_160,711.0,25.3,927.584,44.39,3.11548364810677,0.929841445399622,0.25|0.2,711
(EcoO109I) AND (PflFI OR PsyI OR Tth111I),237_597,80_440,718.0,25.55,939.091,43.85,3.11658323416115,0.962785749396793,0.25|0.2,718
(BamHI) AND (BbvI OR BseXI OR Lsp1109I),217_317,60_160,766.0,27.26,1001.937,41.1,3.11661164509969,0.913680517682454,0.25|0.2,766
(BbvI OR BseXI OR Lsp1109I) AND (PacI),217_317,60_160,711.0,25.3,930.293,44.26,3.11675015238587,0.930461592980026,0.25|0.2,711
(AlwNI OR CaiI OR PstNI) AND (EcoO109I),237_477,80_320,723.0,25.73,948.56,43.41,3.11792650956407,0.950737640451751,0.25|0.2,723
(BaeGI OR BseSI) AND (KpnI),237_897,80_740,720.0,25.62,945.147,43.57,3.11816686374352,0.973559948773531,0.25|0.2,720
(CsiI OR MabI OR SexAI) AND (EcoO109I),237_777,80_620,741.0,26.37,973.986,42.28,3.11873450642861,0.972183111738875,0.25|0.2,741
(EcoO109I) AND (NmeAIII),237_577,80_420,769.0,27.37,1011.243,40.72,3.11892918856733,0.967874285558514,0.25|0.2,769
(BbvI OR BseXI OR Lsp1109I) AND (Sfr274I),217_317,60_160,709.0,25.23,934.921,44.04,3.12012867973910,0.933536097748401,0.25|0.2,709
(BspMI) AND (BaeGI OR BseSI),237_537,80_380,796.0,28.33,1049.74,39.23,3.12016867842965,0.942273997069018,0.25|0.2,796
(BmeT110I OR BsoBI) AND (TaqI),257_857,100_700,703.0,25.02,927.776,44.38,3.12048780884261,0.956473188133099,0.25|0.2,703
(BanII OR Eco24I) AND (BstENI OR EcoNI OR XagI),257_557,100_400,713.0,25.37,941.306,43.74,3.12064129709133,0.971138974587779,0.25|0.2,713
(PstI) AND (EcoO109I),297_617,140_460,723.0,25.73,956.134,43.07,3.12138046462844,0.944904142705545,0.25|0.2,723
(BsaWI) AND (Bsp1286I OR SduI),257_377,100_220,713.0,25.37,943.689,43.63,3.12173936292355,0.928638533890201,0.25|0.2,713
(BbvI OR BseXI OR Lsp1109I) AND (SmiI OR SwaI),217_317,60_160,711.0,25.3,942.3,43.7,3.12231959038840,0.930562182141346,0.25|0.2,711
(BbvI OR BseXI OR Lsp1109I) AND (BlpI OR Bpu1102I),217_317,60_160,784.0,27.9,1039.111,39.63,3.12234587959134,0.927911660358354,0.25|0.2,784
