>BsaWI_BssAI
920,100
921,99
922,114
923,98
924,89
925,85
926,84
927,113
928,101
929,78
930,96
931,97
932,96
933,69
934,101
935,93
936,83
937,95
938,121
939,80
940,98
941,92
942,97
943,105
944,103
945,98
946,76
947,93
948,93
949,107
950,119
951,91
952,98
953,109
954,99
955,110
956,120
957,92
958,96
959,73
960,103
961,100
962,103
963,98
964,86
965,98
966,83
967,105
968,79
969,114
970,95
971,84
972,84
973,100
974,86
975,97
976,106
977,114
978,91
979,117
980,93
981,91
982,102
983,94
984,108
985,94
986,84
987,93
988,91
989,86
990,84
991,71
992,91
993,103
994,104
995,86
996,92
997,86
998,85
999,100
1000,104
1001,104
1002,97
1003,88
1004,90
1005,98
1006,89
1007,121
1008,98
1009,93
1010,96
1011,83
1012,101
1013,100
1014,78
1015,97
1016,100
1017,103
1018,98
1019,106
1020,92
1021,83
1022,96
1023,121
1024,93
1025,92
1026,104
1027,78
1028,89
1029,75
1030,84
1031,101
1032,89
1033,96
1034,87
1035,99
1036,89
1037,87
1038,88
1039,80
1040,85
1041,95
1042,81
1043,107
1044,93
1045,86
1046,99
1047,92
1048,105
1049,91
1050,85
1051,87
1052,88
1053,86
1054,90
1055,99
1056,93
1057,91
1058,102
1059,93
1060,78
1061,106
1062,90
1063,94
1064,75
1065,95
1066,74
1067,84
1068,94
1069,107
1070,92
1071,104
1072,97
1073,84
1074,104
1075,102
1076,81
1077,116
1078,95
1079,96
1080,87
1081,80
1082,84
1083,99
1084,89
1085,83
1086,79
1087,100
1088,87
1089,82
1090,77
1091,73
1092,80
1093,85
1094,87
1095,98
1096,78
1097,92
1098,94
1099,90
1100,96
1101,106
1102,88
1103,75
1104,95
1105,75
1106,95
1107,89
1108,91
1109,85
1110,77
1111,101
1112,83
1113,73
1114,99
1115,76
1116,88
1117,103
1118,91
1119,100
1120,89
1121,76
1122,109
1123,92
1124,89
1125,96
1126,74
1127,73
1128,109
1129,97
1130,79
1131,93
1132,86
1133,96
1134,81
1135,85
1136,79
1137,65
1138,76
1139,96
1140,93
1141,97
1142,88
1143,102
1144,68
1145,85
1146,93
1147,83
1148,81
1149,86
1150,88
1151,79
1152,78
1153,91
1154,86
1155,89
1156,84
1157,96
1158,97
1159,78
1160,74
1161,99
1162,73
1163,70
1164,98
1165,88
1166,103
1167,92
1168,73
1169,87
1170,86
1171,79
1172,80
1173,107
1174,77
1175,102
1176,81
1177,85
1178,86
1179,76
1180,80
1181,82
1182,95
1183,79
1184,99
1185,85
1186,81
1187,69
1188,69
1189,68
1190,85
1191,80
1192,82
1193,82
1194,69
1195,67
1196,71
1197,88
1198,71
1199,92
1200,71
1201,84
1202,75
1203,74
1204,75
1205,70
1206,94
1207,90
1208,79
1209,94
1210,88
1211,75
1212,92
1213,82
1214,87
1215,130
1216,81
1217,75
1218,99
1219,76
1220,62
1221,69
1222,85
1223,74
1224,79
1225,64
1226,76
1227,75
1228,87
1229,71
1230,83
1231,99
1232,81
1233,83
1234,95
1235,84
1236,68
1237,84
1238,74
1239,73
1240,88
1241,75
1242,77
1243,79
1244,93
1245,81
1246,62
1247,81
1248,71
1249,75
1250,78
1251,82
1252,79
1253,76
1254,82
1255,73
1256,65
1257,73
1258,94
1259,79
1260,71
1261,86
1262,96
1263,81
1264,95
1265,70
1266,87
1267,65
1268,86
1269,56
1270,75
1271,82
1272,85
1273,69
1274,87
1275,91
1276,72
1277,71
1278,85
1279,89
1280,78
1281,68
1282,84
1283,82
1284,64
1285,80
1286,85
1287,83
1288,77
1289,80
1290,88
1291,74
1292,100
1293,77
1294,71
1295,73
1296,67
1297,82
1298,71
1299,78
1300,70
1301,71
1302,58
1303,82
1304,73
1305,90
1306,73
1307,66
1308,80
1309,62
1310,74
1311,78
1312,70
1313,73
1314,69
1315,79
1316,65
1317,87
1318,72
1319,73
1320,72
1321,76
1322,67
1323,70
1324,78
1325,79
1326,93
1327,93
1328,83
1329,84
1330,70
1331,67
1332,92
1333,78
1334,76
1335,82
1336,80
1337,87
1338,67
1339,86
1340,49
1341,77
1342,67
1343,70
1344,77
1345,74
1346,66
1347,64
1348,68
1349,67
1350,82
1351,70
1352,64
1353,76
1354,68
1355,76
1356,70
1357,89
1358,70
1359,79
1360,86
1361,75
1362,95
1363,86
1364,63
1365,86
1366,75
1367,70
1368,63
1369,65
1370,74
1371,86
1372,75
1373,85
1374,78
1375,85
1376,82
1377,78
1378,81
1379,65
1380,82
1381,64
1382,81
1383,74
1384,90
1385,84
1386,78
1387,74
1388,67
1389,85
1390,73
1391,77
1392,70
1393,77
1394,62
1395,68
1396,76
1397,93
1398,76
1399,71
1400,65
1401,80
1402,76
1403,80
1404,62
1405,76
1406,58
1407,71
1408,72
1409,70
1410,62
1411,71
1412,84
1413,65
1414,73
1415,54
1416,64
1417,77
1418,66
1419,78
1420,78
1421,68
1422,67
1423,77
1424,55
1425,81
1426,81
1427,69
1428,71
1429,69
1430,68
1431,69
1432,59
1433,59
1434,75
1435,75
1436,71
1437,82
1438,72
1439,88
1440,74
1441,61
1442,77
1443,73
1444,84
1445,70
1446,60
1447,83
1448,82
1449,72
1450,72
1451,80
1452,69
1453,66
1454,65
1455,69
1456,72
1457,76
1458,71
1459,69
1460,66
1461,61
1462,59
1463,78
1464,61
1465,77
1466,77
1467,85
1468,78
1469,68
1470,70
1471,77
1472,83
1473,89
1474,75
1475,54
1476,73
1477,69
1478,70
1479,73
1480,76
1481,53
1482,73
1483,67
1484,89
1485,65
1486,66
1487,76
1488,73
1489,69
1490,59
1491,66
1492,67
1493,64
1494,91
1495,67
1496,71
1497,77
1498,64
1499,75
1500,72
1501,76
1502,65
1503,66
1504,54
1505,71
1506,69
1507,69
1508,58
1509,50
1510,58
1511,62
1512,74
1513,70
1514,73
1515,76
1516,73
1517,63
1518,56
1519,60
1520,49
1521,79
1522,69
1523,66
1524,79
1525,77
1526,67
1527,75
1528,74
1529,68
1530,74
1531,64
1532,72
1533,61
1534,70
1535,79
1536,62
1537,89
1538,61
1539,89
1540,60
1541,72
1542,83
1543,74
1544,69
1545,76
1546,75
1547,64
1548,84
1549,56
1550,59
1551,60
1552,73
1553,69
1554,82
1555,56
1556,71
1557,45
1558,66
1559,63
1560,48
1561,71
1562,83
1563,45
1564,64
1565,72
1566,71
1567,74
1568,88
1569,74
1570,77
1571,74
1572,61
1573,75
1574,72
1575,85
1576,62
1577,75
1578,87
1579,100
1580,75
1581,119
1582,418
1583,112
1584,72
1585,70
1586,89
1587,60
1588,62
1589,72
1590,86
1591,79
1592,61
1593,66
1594,78
1595,66
1596,64
1597,62
1598,47
1599,62
1600,50
1601,65
1602,80
1603,71
1604,69
1605,74
1606,62
1607,69
1608,73
1609,70
1610,62
1611,77
1612,62
1613,77
1614,73
1615,63
1616,57
1617,73
1618,59
1619,58
1620,55
1621,65
1622,66
1623,85
1624,63
1625,71
1626,64
1627,61
1628,62
1629,67
1630,79
1631,58
1632,62
1633,66
1634,69
1635,73
1636,58
1637,55
1638,61
1639,68
1640,64
1641,71
1642,66
1643,72
1644,74
1645,65
1646,69
1647,63
1648,65
1649,64
1650,69
1651,58
1652,57
1653,84
1654,53
1655,70
1656,75
1657,68
1658,49
1659,64
1660,57
1661,62
1662,66
1663,68
1664,72
1665,62
1666,44
1667,73
1668,68
1669,52
1670,55
1671,63
1672,77
1673,57
1674,62
1675,67
1676,73
1677,48
1678,54
1679,57
1680,71
1681,75
1682,58
1683,56
1684,67
1685,66
1686,76
1687,73
1688,72
1689,51
1690,62
1691,51
1692,75
1693,67
1694,71
1695,72
1696,53
1697,85
1698,75
1699,56
1700,75
1701,141
1702,88
1703,67
1704,77
1705,67
1706,77
1707,49
1708,64
1709,80
1710,59
1711,48
1712,70
1713,74
1714,66
1715,58
1716,70
1717,61
1718,60
1719,66
1720,58
1721,66
1722,59
1723,73
1724,62
1725,82
1726,61
1727,60
1728,59
1729,71
1730,60
1731,60
1732,69
1733,62
1734,58
1735,64
1736,68
1737,50
1738,61
1739,67
1740,59
1741,64
1742,49
1743,60
1744,64
1745,58
1746,62
1747,68
1748,73
1749,72
1750,75
1751,67
1752,55
1753,64
1754,64
1755,62
1756,61
1757,59
1758,55
1759,63
1760,52
1761,54
1762,63
1763,60
1764,58
1765,56
1766,57
1767,57
1768,53
1769,53
1770,56
1771,56
1772,62
1773,73
1774,81
1775,52
1776,51
1777,68
1778,75
1779,54
1780,56
1781,47
1782,64
1783,59
1784,48
1785,63
1786,66
1787,63
1788,68
1789,60
1790,57
1791,61
1792,62
1793,59
1794,61
1795,65
1796,67
1797,65
1798,53
1799,62
1800,72
1801,59
1802,71
1803,74
1804,69
1805,64
1806,52
1807,46
1808,69
1809,71
1810,54
1811,64
1812,60
1813,66
1814,49
1815,69
1816,71
1817,59
1818,80
1819,67
1820,68
1821,49
1822,60
1823,50
1824,42
1825,59
1826,72
1827,55
1828,50
1829,58
1830,47
1831,63
1832,53
1833,75
1834,69
1835,50
1836,76
1837,53
1838,55
1839,73
1840,70
1841,63
1842,68
1843,62
1844,75
1845,74
1846,84
1847,58
1848,77
1849,83
1850,101
1851,129
1852,133
1853,89
1854,76
1855,69
1856,55
1857,68
1858,49
1859,74
1860,73
1861,67
1862,68
1863,60
1864,55
1865,58
1866,60
1867,59
1868,69
1869,62
1870,83
1871,73
1872,75
1873,57
1874,68
1875,48
1876,42
1877,55
1878,65
1879,63
1880,54
1881,60
1882,84
1883,61
1884,75
1885,51
1886,62
1887,54
1888,57
1889,61
1890,59
1891,63
1892,68
1893,66
1894,53
1895,59
1896,63
1897,69
1898,61
1899,58
1900,49
1901,69
1902,68
1903,45
1904,72
1905,50
1906,60
1907,61
1908,76
1909,67
1910,49
1911,53
1912,59
1913,50
1914,63
1915,55
1916,52
1917,62
1918,66
1919,57
1920,62
1921,53
1922,58
1923,68
1924,56
1925,50
1926,69
1927,67
1928,58
1929,48
1930,56
1931,79
1932,52
1933,60
1934,61
1935,54
1936,55
1937,56
1938,62
1939,58
1940,49
1941,61
1942,74
1943,39
1944,62
1945,54
1946,62
1947,55
1948,62
1949,63
1950,53
1951,52
1952,51
1953,49
1954,50
1955,59
1956,57
1957,65
1958,56
1959,60
1960,70
1961,58
1962,64
1963,53
1964,49
1965,44
1966,59
1967,57
1968,71
1969,59
1970,71
1971,64
1972,71
1973,65
1974,62
1975,75
1976,62
1977,75
1978,60
1979,79
1980,82
1981,73
1982,58
1983,58
1984,57
1985,46
1986,62
1987,59
1988,69
1989,66
1990,54
1991,64
1992,59
1993,53
1994,52
1995,56
1996,68
1997,71
1998,56
1999,59
2000,67
2001,67
2002,69
2003,60
2004,60
2005,52
2006,60
2007,54
2008,51
2009,49
2010,57
2011,61
2012,57
2013,52
2014,46
2015,61
2016,61
2017,52
2018,44
2019,56
2020,55
2021,59
2022,51
2023,50
2024,60
2025,52
2026,61
2027,72
2028,60
2029,61
2030,65
2031,53
2032,64
2033,61
2034,65
2035,153
2036,93
2037,75
2038,61
2039,59
2040,58
2041,62
2042,74
2043,59
2044,49
2045,60
2046,53
2047,65
2048,68
2049,61
2050,62
2051,60
2052,58
2053,59
2054,64
2055,62
2056,52
2057,53
2058,60
2059,47
2060,60
2061,62
2062,69
2063,108
2064,68
2065,52
2066,59
2067,65
2068,73
2069,70
2070,49
2071,52
2072,53
2073,59
2074,59
2075,63
2076,63
2077,54
2078,46
2079,43
2080,58
2081,47
2082,54
2083,38
2084,47
2085,58
2086,59
2087,60
2088,54
2089,54
2090,58
2091,71
2092,60
2093,53
2094,61
2095,55
2096,50
2097,52
2098,66
2099,51
2100,55
2101,59
2102,66
2103,58
2104,62
2105,54
2106,48
2107,55
2108,57
2109,59
2110,55
2111,57
2112,57
2113,60
2114,63
2115,67
2116,49
2117,58
2118,50
2119,66
2120,67
2121,52
2122,67
2123,48
2124,63
2125,71
2126,66
2127,48
2128,45
2129,61
2130,57
2131,68
2132,66
2133,60
2134,57
2135,50
2136,58
2137,44
2138,60
2139,58
2140,61
2141,48
2142,46
2143,51
2144,64
2145,63
2146,51
2147,50
2148,57
2149,45
2150,46
2151,50
2152,51
2153,56
2154,47
2155,55
2156,61
2157,62
2158,55
2159,69
2160,58
2161,61
2162,58
2163,58
2164,46
2165,53
2166,54
2167,58
2168,51
2169,48
2170,50
2171,68
2172,41
2173,61
2174,61
2175,39
2176,44
2177,63
2178,50
2179,48
2180,35
2181,40
2182,64
2183,67
2184,65
2185,58
2186,55
2187,43
2188,51
2189,64
2190,53
2191,51
2192,55
2193,53
2194,37
2195,49
2196,49
2197,61
2198,43
2199,43
2200,45
2201,52
2202,55
2203,60
2204,57
2205,46
2206,57
2207,55
2208,58
2209,64
2210,61
2211,51
2212,68
2213,95
2214,133
2215,91
2216,88
2217,57
2218,58
2219,54
2220,56
2221,64
2222,45
2223,58
2224,53
2225,50
2226,51
2227,60
2228,55
2229,55
2230,54
2231,37
2232,50
2233,49
2234,50
2235,61
2236,54
2237,43
2238,49
2239,54
2240,49
2241,59
2242,54
2243,65
2244,40
2245,58
2246,53
2247,51
2248,41
2249,53
2250,48
2251,58
2252,50
2253,50
2254,53
2255,55
2256,53
2257,45
2258,51
2259,59
2260,45
2261,47
2262,36
2263,52
2264,58
2265,54
2266,51
2267,57
2268,53
2269,54
2270,54
2271,38
2272,60
2273,66
2274,54
2275,66
2276,56
2277,54
2278,43
2279,61
2280,51
2281,52
2282,48
2283,47
2284,52
2285,56
2286,40
2287,49
2288,56
2289,56
2290,50
2291,47
2292,61
2293,51
2294,50
2295,56
2296,40
2297,55
2298,42
2299,45
2300,54
2301,50
2302,44
2303,50
2304,38
2305,39
2306,48
2307,48
2308,47
2309,41
2310,39
2311,56
2312,53
2313,57
2314,37
2315,53
2316,54
2317,56
2318,57
2319,53
2320,51
2321,58
2322,55
2323,38
2324,53
2325,60
2326,57
2327,56
2328,38
2329,48
2330,51
2331,52
2332,59
2333,60
2334,58
2335,63
2336,48
2337,51
2338,42
2339,47
2340,53
2341,62
2342,52
2343,41
2344,50
2345,45
2346,45
2347,60
2348,40
2349,58
2350,56
2351,53
2352,43
2353,48
2354,51
2355,45
2356,47
2357,40
2358,57
2359,55
2360,54
2361,51
2362,47
2363,44
2364,49
2365,57
2366,63
2367,54
2368,56
2369,44
2370,60
2371,45
2372,53
2373,37
2374,43
2375,35
2376,61
2377,44
2378,54
2379,58
2380,57
2381,55
2382,52
2383,57
2384,65
2385,43
2386,48
2387,48
2388,55
2389,59
2390,48
2391,47
2392,59
2393,54
2394,45
2395,52
2396,52
2397,40
2398,64
2399,58
2400,61
2401,37
2402,60
2403,44
2404,60
2405,44
2406,58
2407,51
2408,48
2409,60
2410,40
2411,58
2412,48
2413,40
2414,50
2415,51
2416,52
2417,56
2418,46
2419,47
2420,57
2421,70
2422,46
2423,48
2424,55
2425,57
2426,58
2427,49
2428,54
2429,47
2430,58
2431,45
2432,50
2433,42
2434,52
2435,42
2436,40
2437,41
2438,56
2439,50
2440,46
2441,44
2442,56
2443,40
2444,55
2445,61
2446,47
2447,34
2448,45
2449,44
2450,45
2451,46
2452,48
2453,55
2454,44
2455,51
2456,45
2457,47
2458,35
2459,47
2460,51
2461,42
2462,54
2463,46
2464,61
2465,39
2466,48
2467,35
2468,47
2469,47
2470,46
2471,46
2472,55
2473,41
2474,55
2475,44
2476,39
2477,46
2478,32
2479,49
2480,37
2481,33
2482,51
2483,60
2484,56
2485,48
2486,51
2487,47
2488,48
2489,47
2490,54
2491,44
2492,58
2493,56
2494,43
2495,60
2496,28
2497,45
2498,61
2499,43
2500,46
2501,48
2502,43
2503,46
2504,47
2505,38
2506,54
2507,49
2508,50
2509,43
2510,60
2511,46
2512,48
2513,51
2514,47
2515,42
2516,57
2517,61
2518,54
2519,61
2520,40
2521,57
2522,46
2523,45
2524,35
2525,51
2526,46
2527,59
2528,41
2529,49
2530,42
2531,59
2532,50
2533,44
2534,44
2535,49
2536,42
2537,54
2538,44
2539,52
2540,49
2541,42
2542,60
2543,52
2544,46
2545,46
2546,52
2547,52
2548,51
2549,49
2550,47
2551,47
2552,40
2553,44
2554,51
2555,45
2556,59
2557,42
2558,50
2559,54
2560,58
2561,54
2562,62
2563,50
2564,52
2565,45
2566,40
2567,46
2568,47
2569,41
2570,46
2571,43
2572,40
2573,55
2574,52
2575,48
2576,48
2577,47
2578,50
2579,59
2580,45
2581,54
2582,47
2583,55
2584,37
2585,39
2586,55
2587,48
2588,45
2589,49
2590,52
2591,54
2592,43
2593,60
2594,49
2595,46
2596,47
2597,46
2598,37
2599,56
2600,55
2601,48
2602,45
2603,39
2604,50
2605,48
2606,49
2607,44
2608,53
2609,32
2610,34
2611,45
2612,43
2613,45
2614,50
2615,34
2616,42
2617,43
2618,39
2619,36
2620,44
2621,54
2622,46
2623,39
2624,46
2625,52
2626,58
2627,45
2628,45
2629,49
2630,53
2631,57
2632,46
2633,42
2634,38
2635,56
2636,39
2637,43
2638,46
2639,38
2640,45
2641,51
2642,58
2643,45
2644,48
2645,41
2646,46
2647,45
2648,47
2649,58
2650,70
2651,73
2652,60
2653,55
2654,50
2655,56
2656,43
2657,44
2658,65
2659,52
2660,50
2661,54
2662,53
2663,28
2664,47
2665,49
2666,47
2667,47
2668,52
2669,41
2670,48
2671,54
2672,38
2673,40
2674,50
2675,49
2676,44
2677,49
2678,33
2679,39
2680,56
2681,42
2682,43
2683,37
2684,48
2685,46
2686,35
2687,49
2688,45
2689,41
2690,48
2691,35
2692,47
2693,59
2694,47
2695,55
2696,57
2697,39
2698,48
2699,45
2700,37
2701,45
2702,43
2703,55
2704,36
2705,44
2706,48
2707,51
2708,28
2709,40
2710,41
2711,58
2712,43
2713,55
2714,52
2715,39
2716,59
2717,50
2718,40
2719,46
2720,55
2721,54
2722,44
2723,43
2724,48
2725,43
2726,52
2727,55
2728,53
2729,52
2730,47
2731,50
2732,39
2733,43
2734,43
2735,30
2736,48
2737,48
2738,41
2739,46
2740,36
2741,52
2742,50
2743,32
2744,35
2745,40
2746,40
2747,37
2748,49
2749,44
2750,33
2751,45
2752,54
2753,52
2754,45
2755,62
2756,46
2757,40
2758,47
2759,49
2760,65
2761,53
2762,54
2763,53
2764,36
2765,43
2766,48
2767,50
2768,36
2769,54
2770,51
2771,44
2772,47
2773,37
2774,50
2775,46
2776,56
2777,41
2778,48
2779,53
2780,41
2781,54
2782,38
2783,47
2784,41
2785,48
2786,44
2787,45
2788,50
2789,55
2790,36
2791,32
2792,41
2793,46
2794,38
2795,56
2796,38
2797,37
2798,42
2799,38
2800,37
2801,41
2802,45
2803,35
2804,36
2805,57
2806,39
2807,40
2808,50
2809,41
2810,61
2811,51
2812,46
2813,47
2814,44
2815,35
2816,46
2817,39
2818,50
2819,34
2820,46
2821,41
2822,37
2823,44
2824,50
2825,44
2826,47
2827,42
2828,39
2829,36
2830,44
2831,43
2832,44
2833,46
2834,35
2835,55
2836,40
2837,46
2838,53
2839,42
2840,52
2841,42
2842,26
2843,47
2844,44
2845,48
2846,45
2847,51
2848,43
2849,52
2850,45
2851,45
2852,46
2853,52
2854,50
2855,57
2856,50
2857,47
2858,48
2859,38
2860,31
2861,48
2862,39
2863,46
2864,57
2865,42
2866,47
2867,50
2868,37
2869,44
2870,53
2871,49
2872,41
2873,52
2874,48
2875,50
2876,46
2877,40
2878,43
2879,47
2880,55
2881,47
2882,36
2883,49
2884,47
2885,49
2886,37
2887,32
2888,41
2889,45
2890,45
2891,52
2892,39
2893,41
2894,43
2895,40
2896,53
2897,47
2898,52
2899,52
2900,35
2901,39
2902,35
2903,54
2904,53
2905,42
2906,45
2907,39
2908,40
2909,36
2910,46
2911,51
2912,44
2913,33
2914,38
2915,36
2916,48
2917,41
2918,43
2919,42
2920,35
2921,44
2922,48
2923,41
2924,40
2925,38
2926,37
2927,47
2928,57
2929,52
2930,45
2931,56
2932,35
2933,52
2934,52
2935,50
2936,39
2937,36
2938,44
2939,52
2940,46
2941,46
2942,43
2943,51
2944,37
2945,49
2946,41
2947,37
2948,43
2949,33
2950,38
2951,30
2952,30
2953,38
2954,52
2955,51
2956,48
2957,42
2958,40
2959,48
2960,38
2961,56
2962,47
2963,42
2964,41
2965,41
2966,33
2967,50
2968,37
2969,55
2970,47
2971,34
2972,31
2973,40
2974,42
2975,50
2976,36
2977,59
2978,53
2979,45
2980,41
2981,50
2982,44
2983,45
2984,32
2985,47
2986,46
2987,47
2988,40
2989,39
2990,31
2991,39
2992,41
2993,41
2994,50
2995,34
2996,43
2997,48
2998,51
