Enzyme(s),Experimental_size_range,Theoretical_size_range,Score,%_max_Score,NF/1000,Cost_Reduction_Factor,Enrichment_Value,Robustness,C_Score|C_NF/1000,Number_of_sites
(BciVI OR BfuI) AND (BsiSI OR MspI),197_337,40_180,566.0,28.3,653.432,63.02,3.06238396782645,0.969994360454667,0.25|0.2,566
(BssAI) AND (PpuMI OR Psp5II),217_1077,60_920,502.0,25.1,580.704,70.91,3.06325110040190,0.974510969699069,0.25|0.2,502
(BsiSI OR MspI) AND (Bsp19I OR NcoI),237_397,80_240,511.0,25.55,595.918,69.1,3.06676560356933,0.939607879517255,0.25|0.2,511
(BsiSI OR MspI) AND (BstENI OR EcoNI OR XagI),237_397,80_240,526.0,26.3,615.028,66.95,3.06790914392848,0.946018192980770,0.25|0.2,526
(BsiSI OR MspI) AND (XcmI),237_397,80_240,531.0,26.55,622.069,66.19,3.06874403829947,0.944648120022620,0.25|0.2,531
(BclI OR FbaI OR Ksp22I) AND (BsiSI OR MspI),217_357,60_200,501.0,25.05,592.368,69.51,3.07275386382192,0.948723282204282,0.25|0.2,501
(BsiSI OR MspI) AND (XbaI),197_337,40_180,569.0,28.45,674.62,61.04,3.07394694588190,0.971656646337313,0.25|0.2,569
(BglII) AND (BsiSI OR MspI),197_337,40_180,568.0,28.4,676.061,60.91,3.07563754775753,0.969035285013025,0.25|0.2,568
(BsiSI OR MspI) AND (Bsp1407I OR BsrGI),217_357,60_200,504.0,25.2,606.23,67.92,3.08020688768782,0.948483077791846,0.25|0.2,504
(BmeT110I OR BsoBI) AND (PpuMI OR Psp5II),217_617,60_460,509.0,25.45,612.375,67.24,3.08029967012763,0.970814071475800,0.25|0.2,509
(BsiSI OR MspI) AND (FauNDI OR NdeI),197_337,40_180,564.0,28.2,679.315,60.62,3.08079210039880,0.969403620271563,0.25|0.2,564
(BmeT110I OR BsoBI) AND (PvuII),217_617,60_460,502.0,25.1,605.851,67.97,3.08166211191505,0.980775686114462,0.25|0.2,502
(BsiSI OR MspI) AND (PflFI OR PsyI OR Tth111I),237_397,80_240,505.0,25.25,611.756,67.31,3.08328685941332,0.898600020792582,0.25|0.2,505
(BsiSI OR MspI) AND (HindIII),197_337,40_180,571.0,28.55,693.089,59.41,3.08415289797794,0.971156055423882,0.25|0.2,571
(BsiSI OR MspI) AND (NmeAIII),237_397,80_240,518.0,25.9,629.08,65.46,3.08437611836982,0.866790633165709,0.25|0.2,518
(BmeT110I OR BsoBI) AND (PstI),197_497,40_340,503.0,25.15,617.533,66.68,3.08909218551539,0.919002127084944,0.25|0.2,503
(BsiSI OR MspI) AND (Eco147I OR PceI OR SseBI OR StuI),237_397,80_240,522.0,26.1,642.643,64.07,3.09029927834074,0.946001228451046,0.25|0.2,522
(BsiSI OR MspI) AND (EcoT22I OR Mph1103I OR NsiI OR Zsp2I),197_337,40_180,565.0,28.25,697.11,59.07,3.09125286488934,0.972168202007657,0.25|0.2,565
(BmeT110I OR BsoBI) AND (SacI OR SstI),197_957,40_800,504.0,25.2,624.518,65.93,3.09311442377947,0.953208978817811,0.25|0.2,504
(BsiSI OR MspI) AND (BspHI OR CciI OR PagI),237_417,80_260,522.0,26.1,648.634,63.48,3.09432920671455,0.945670113797212,0.25|0.2,522
(AxyI OR Bse21I OR Bsu36I OR Eco81I) AND (BsiSI OR MspI),237_397,80_240,511.0,25.55,637.004,64.64,3.09572125931598,0.908877275971349,0.25|0.2,511
(BmeT110I OR BsoBI) AND (EcoO109I),217_377,60_220,508.0,25.4,633.334,65.02,3.09576909110109,0.924906524470150,0.25|0.2,508
(XmnI) AND (BsiSI OR MspI),197_337,40_180,577.0,28.85,720.302,57.17,3.09633880749040,0.979607952983658,0.25|0.2,577
(BanII OR Eco24I) AND (BssAI),237_457,80_300,513.0,25.65,640.706,64.27,3.09654142592342,0.963626363804098,0.25|0.2,513
(AccB7I OR PflMI OR Van91I) AND (BsiSI OR MspI),237_397,80_240,526.0,26.3,657.002,62.67,3.09658094745725,0.937199410614559,0.25|0.2,526
(BsiSI OR MspI) AND (FalI),197_337,40_180,590.0,29.5,738.437,55.76,3.09746143760709,0.703828513909721,0.25|0.2,590
(BsiSI OR MspI) AND (PpuMI OR Psp5II),237_377,80_220,503.0,25.15,635.781,64.77,3.10173956004146,0.955757199234468,0.25|0.2,503
(BsiSI OR MspI) AND (PvuII),197_357,40_200,703.0,35.15,894.453,46.04,3.10460220000998,0.955623863667327,0.25|0.2,703
(BmeT110I OR BsoBI) AND (XcmI),197_777,40_620,509.0,25.45,648.483,63.5,3.10518081319057,0.948064411631910,0.25|0.2,509
(BsiSI OR MspI) AND (PciI OR PscI),197_337,40_180,571.0,28.55,729.172,56.47,3.10619387527115,0.964263433569837,0.25|0.2,571
(AccB7I OR PflMI OR Van91I) AND (BmeT110I OR BsoBI),197_677,40_520,501.0,25.05,641.156,64.22,3.10712598492516,0.935052605776439,0.25|0.2,501
(BaeGI OR BseSI) AND (BssAI),197_477,40_320,512.0,25.6,656.308,62.74,3.10783773710203,0.958644060645676,0.25|0.2,512
(BsiSI OR MspI) AND (BtgI),217_337,60_180,520.0,26.0,669.685,61.49,3.10986722782612,0.979627872051627,0.25|0.2,520
(BplI) AND (BsiSI OR MspI),237_397,80_240,521.0,26.05,677.717,60.76,3.11421065641397,0.923684689759084,0.25|0.2,521
(BsiSI OR MspI) AND (PstI),197_337,40_180,679.0,33.95,894.892,46.01,3.11990085138823,0.973076152630802,0.25|0.2,679
(BmeT110I OR BsoBI) AND (BstENI OR EcoNI OR XagI),197_797,40_640,502.0,25.1,662.244,62.18,3.12031431508858,0.942253596975553,0.25|0.2,502
(AlwNI OR CaiI OR PstNI) AND (BsiSI OR MspI),237_377,80_220,531.0,26.55,710.07,57.99,3.12620664329283,0.950911841575633,0.25|0.2,531
(BmeT110I OR BsoBI) AND (NmeAIII),217_737,60_580,501.0,25.05,677.179,60.81,3.13086575587099,0.961060710895769,0.25|0.2,501
(BsiSI OR MspI) AND (TaqI),237_377,80_220,508.0,25.4,692.1,59.5,3.13430513695684,0.911559258877649,0.25|0.2,508
(BbsI OR BpiI) AND (BsiSI OR MspI),217_357,60_200,542.0,27.1,739.195,55.71,3.13475973406577,0.962913299307420,0.25|0.2,542
(BsaXI) AND (BsiSI OR MspI),217_357,60_200,545.0,27.25,746.625,55.15,3.13670602547849,0.959185708545548,0.25|0.2,545
(BmeT110I OR BsoBI) AND (BaeGI OR BseSI),217_437,60_280,516.0,25.8,712.702,57.78,3.14025827589816,0.954524549576579,0.25|0.2,516
(AseI OR PshBI OR VspI) AND (BsiSI OR MspI),197_337,40_180,576.0,28.8,800.531,51.44,3.14295567090614,0.971800816344807,0.25|0.2,576
(BspMI) AND (BsiSI OR MspI),237_377,80_220,515.0,25.75,720.603,57.14,3.14588883679522,0.953897383164733,0.25|0.2,515
(AflIII) AND (BsiSI OR MspI),197_337,40_180,592.0,29.6,831.26,49.54,3.14741517615209,0.964621942368317,0.25|0.2,592
(BseMI OR BsrDI) AND (BsiSI OR MspI),197_337,40_180,576.0,28.8,819.365,50.25,3.15305492526456,0.956180973904062,0.25|0.2,576
(BspMI) AND (BssAI),177_897,20_740,502.0,25.1,725.559,56.75,3.15996901642074,0.991891206592949,0.25|0.2,502
(BmeT110I OR BsoBI) AND (PaeI OR SphI),177_1077,20_920,501.0,25.05,725.665,56.74,3.16089845099213,0.954246287297943,0.25|0.2,501
(BmeT110I OR BsoBI) AND (BanII OR Eco24I),217_397,60_240,515.0,25.75,747.135,55.11,3.16159185263743,0.954700459909354,0.25|0.2,515
(BseRI) AND (BsiSI OR MspI),237_357,80_200,508.0,25.4,738.302,55.77,3.16237033260853,0.924058422536751,0.25|0.2,508
(BaeGI OR BseSI) AND (BsiSI OR MspI),197_277,40_120,510.0,25.5,745.426,55.24,3.16483436050825,0.931523017332305,0.25|0.2,510
(BmeT110I OR BsoBI) AND (BsaXI),217_677,60_520,503.0,25.15,745.813,55.21,3.17106196406732,0.970948076516362,0.25|0.2,503
(BalI OR MlsI OR MluNI OR Mox20I OR MscI OR Msp20I) AND (BsiSI OR MspI),257_457,100_300,509.0,25.45,756.602,54.42,3.17214970263453,0.943939066440091,0.25|0.2,509
(BsiSI OR MspI) AND (EcoO109I),237_357,80_200,546.0,27.3,814.378,50.56,3.17363339020585,0.949169031419618,0.25|0.2,546
(BmeT110I OR BsoBI) AND (BseRI),217_477,60_320,509.0,25.45,767.361,53.66,3.17828194070485,0.951065031690481,0.25|0.2,509
(AanI OR PsiI) AND (BsiSI OR MspI),197_337,40_180,571.0,28.55,861.006,47.82,3.17837006963964,0.972716781123514,0.25|0.2,571
(BspMI) AND (BmeT110I OR BsoBI),217_617,60_460,508.0,25.4,769.251,53.53,3.18020435720392,0.979650481470301,0.25|0.2,508
(BsiSI OR MspI) AND (BsmI OR Mva1269I),197_317,40_160,527.0,26.35,800.979,51.41,3.18181051472478,0.913784774086564,0.25|0.2,527
(BssAI) AND (BseRI),217_657,60_500,508.0,25.4,772.241,53.32,3.18188914328055,0.972699976013108,0.25|0.2,508
(BsaWI) AND (EcoO109I),237_597,80_440,511.0,25.55,778.648,52.88,3.18292027229211,0.963635279149304,0.25|0.2,511
(BmeT110I OR BsoBI) AND (Bsp19I OR NcoI),197_1057,40_900,501.0,25.05,766.874,53.69,3.18488628788629,0.956323501283711,0.25|0.2,501
(AlwNI OR CaiI OR PstNI) AND (BmeT110I OR BsoBI),217_637,60_480,514.0,25.7,787.46,52.29,3.18526538350385,0.970163597399285,0.25|0.2,514
(AlwNI OR CaiI OR PstNI) AND (BssAI),177_957,20_800,506.0,25.3,780.255,52.77,3.18808604353564,0.990978780269565,0.25|0.2,506
(EcoO109I) AND (SbfI OR SdaI OR Sse8387I),237_677,80_520,501.0,25.05,776.679,53.02,3.19040383690617,0.965712160074475,0.25|0.2,501
(BmeT110I OR BsoBI) AND (Eco147I OR PceI OR SseBI OR StuI),197_837,40_680,508.0,25.4,789.845,52.13,3.19167816096942,0.960814221574438,0.25|0.2,508
(BmrI OR BmuI) AND (BsiSI OR MspI),237_397,80_240,542.0,27.1,843.891,48.79,3.19228706867071,0.945332635618036,0.25|0.2,542
(Alw21I OR BsiHKAI) AND (BsiSI OR MspI),197_297,40_140,571.0,28.55,897.744,45.87,3.19651640298963,0.966073461206280,0.25|0.2,571
(BauI OR BssSI) AND (EcoO109I),237_597,80_440,505.0,25.25,807.592,50.99,3.20390063005653,0.969330543678515,0.25|0.2,505
(BsgI) AND (BsiSI OR MspI),197_337,40_180,649.0,32.45,1047.678,39.3,3.20798312753526,0.949711055131708,0.25|0.2,649
(EcoO109I) AND (Sfr274I),237_697,80_540,502.0,25.1,817.675,50.36,3.21187700247571,0.971070719967728,0.25|0.2,502
(EcoO109I) AND (NmeAIII),257_537,100_380,511.0,25.55,848.412,48.53,3.22018590244546,0.973130391255011,0.25|0.2,511
(AcuI OR Eco57I) AND (BsiSI OR MspI),217_337,60_180,518.0,25.9,861.278,47.81,3.22081359423904,0.963726344267196,0.25|0.2,518
(BanII OR Eco24I) AND (BsiSI OR MspI),197_277,40_120,505.0,25.25,841.846,48.91,3.22194127458385,0.937343010813812,0.25|0.2,505
(CspAI) AND (EcoO109I),237_757,80_600,503.0,25.15,839.087,49.07,3.22223900754998,0.970068995477922,0.25|0.2,503
(EcoO109I) AND (PasI),237_577,80_420,509.0,25.45,852.028,48.33,3.22373608478403,0.963446502555903,0.25|0.2,509
(BsiSI OR MspI) AND (BstYI OR PsuI),197_337,40_180,615.0,30.75,1029.537,40.0,3.22376684334481,0.964149483039817,0.25|0.2,615
(BtgI) AND (EcoO109I),237_457,80_300,518.0,25.9,870.815,47.29,3.22559614151625,0.963955521238020,0.25|0.2,518
(Eam1105I) AND (EcoO109I),237_677,80_520,501.0,25.05,852.47,48.3,3.23084137843810,0.967895077282970,0.25|0.2,501
(BamHI) AND (EcoO109I),237_637,80_480,503.0,25.15,856.053,48.1,3.23093266851725,0.963057963866595,0.25|0.2,503
(BtgI) AND (PasI),197_1137,40_980,508.0,25.4,864.863,47.61,3.23108360552051,0.978312818678814,0.25|0.2,508
(BsiSI OR MspI) AND (Eam1104I),217_337,60_180,520.0,26.0,890.795,46.23,3.23377442705488,0.972505572175286,0.25|0.2,520
(BpuEI) AND (BsiSI OR MspI),237_377,80_220,504.0,25.2,870.118,47.32,3.23714761648783,0.964397220051975,0.25|0.2,504
(Alw21I OR BsiHKAI) AND (BssAI),197_677,40_520,501.0,25.05,868.737,47.4,3.23905059288718,0.968603473238944,0.25|0.2,501
(BmeT110I OR BsoBI) AND (AxyI OR Bse21I OR Bsu36I OR Eco81I),197_957,40_800,503.0,25.15,878.931,46.85,3.24238679730400,0.965553977854875,0.25|0.2,503
(BstEII OR BstPI OR Eco91I OR EcoO65I) AND (EcoO109I),237_677,80_520,510.0,25.5,892.71,46.13,3.24314022360311,0.966727437987945,0.25|0.2,510
(EcoO109I) AND (PvuII),257_537,100_380,520.0,26.0,910.318,45.23,3.24318978662071,0.971002756932368,0.25|0.2,520
(EcoO109I),217_757,60_600,503.0,25.15,881.265,46.73,3.24353853712712,0.954305438753659,0.25|0.2,503
(EcoO109I) AND (PpuMI OR Psp5II),217_757,60_600,503.0,25.15,881.265,46.73,3.24353853712712,0.954305438753659,0.25|0.2,503
(SfuI) AND (EcoO109I),217_697,60_540,502.0,25.1,879.778,46.8,3.24366938052985,0.951276668336882,0.25|0.2,502
(EcoO109I) AND (MssI),217_737,60_580,502.0,25.1,881.404,46.72,3.24447129995466,0.953321694114497,0.25|0.2,502
(CsiI OR MabI OR SexAI) AND (EcoO109I),237_697,80_540,504.0,25.2,889.905,46.27,3.24691311044893,0.966497144769166,0.25|0.2,504
(BtgI) AND (PvuII),197_737,40_580,503.0,25.15,888.431,46.35,3.24705571891107,0.975075992846261,0.25|0.2,503
(BsiSI OR MspI) AND (BstXI),197_317,40_160,544.0,27.2,966.728,42.59,3.24970539784308,0.903130327048811,0.25|0.2,544
(BanII OR Eco24I) AND (BtgI),237_457,80_300,513.0,25.65,912.761,45.11,3.25023971037521,0.966216033858937,0.25|0.2,513
(Alw21I OR BsiHKAI) AND (BmeT110I OR BsoBI),217_537,60_380,501.0,25.05,893.753,46.07,3.25137978671113,0.968014362140232,0.25|0.2,501
(BanII OR Eco24I) AND (BsaWI),237_657,80_500,523.0,26.15,933.529,44.11,3.25162612494900,0.977534511830724,0.25|0.2,523
(BlpI OR Bpu1102I) AND (EcoO109I),257_677,100_520,510.0,25.5,914.119,45.05,3.25343255976640,0.977004835089566,0.25|0.2,510
(BspQI OR LguI OR SapI) AND (EcoO109I),237_677,80_520,503.0,25.15,905.748,45.46,3.25543939867751,0.970667069668419,0.25|0.2,503
(BanII OR Eco24I) AND (SbfI OR SdaI OR Sse8387I),217_657,60_500,502.0,25.1,904.817,45.51,3.25585703451689,0.979566274456483,0.25|0.2,502
(EcoO109I) AND (SacI OR SstI),237_597,80_440,502.0,25.1,907.883,45.36,3.25732616691750,0.963336881443637,0.25|0.2,502
(BmeT110I OR BsoBI) AND (BalI OR MlsI OR MluNI OR Mox20I OR MscI OR Msp20I),197_717,40_560,505.0,25.25,918.949,44.81,3.26000003138151,0.961284849863095,0.25|0.2,505
(BsiSI OR MspI) AND (SspI),177_277,20_120,505.0,25.25,924.913,44.52,3.26280950554265,0.974004473148689,0.25|0.2,505
(BanII OR Eco24I) AND (Sfr274I),217_657,60_500,501.0,25.05,919.778,44.77,3.26384529168555,0.982746576029578,0.25|0.2,501
(EcoO109I) AND (PacI),217_737,60_580,502.0,25.1,923.507,44.59,3.26473647450980,0.955042849570367,0.25|0.2,502
(BtgI) AND (NmeAIII),197_997,40_840,504.0,25.2,928.07,44.37,3.26515019781991,0.986989746224120,0.25|0.2,504
(PstI) AND (BtgI),197_657,40_500,503.0,25.15,932.693,44.15,3.26817073227433,0.971253671862989,0.25|0.2,503
(EcoO109I) AND (KpnI),237_737,80_580,503.0,25.15,933.76,44.1,3.26866728082141,0.969914465750630,0.25|0.2,503
(CspAI) AND (BanII OR Eco24I),217_697,60_540,503.0,25.15,934.053,44.08,3.26880353459440,0.980609238799730,0.25|0.2,503
(BpmI OR GsuI) AND (BsiSI OR MspI),197_297,40_140,596.0,29.8,1107.493,37.18,3.26909473016979,0.933986459674077,0.25|0.2,596
(BaeGI OR BseSI) AND (BsaWI),257_957,100_800,515.0,25.75,957.259,43.02,3.26922222916679,0.965610011980667,0.25|0.2,515
(BaeGI OR BseSI) AND (SbfI OR SdaI OR Sse8387I),217_957,60_800,501.0,25.05,931.854,44.19,3.26951014790165,0.978235976998040,0.25|0.2,501
(BaeGI OR BseSI) AND (BtgI),257_597,100_440,523.0,26.15,977.819,42.11,3.27175678291817,0.970761607752923,0.25|0.2,523
(BmtI OR BspOI) AND (EcoO109I),217_677,60_520,503.0,25.15,941.246,43.75,3.27213515854155,0.956384813981479,0.25|0.2,503
(BmeT110I OR BsoBI) AND (FalI),197_1077,40_920,501.0,25.05,937.978,43.9,3.27235492638106,0.730985452478380,0.25|0.2,501
(BstENI OR EcoNI OR XagI) AND (EcoO109I),237_597,80_440,521.0,26.05,977.716,42.12,3.27337499902945,0.969846774401759,0.25|0.2,521
(BmeT110I OR BsoBI) AND (BbsI OR BpiI),197_777,40_620,501.0,25.05,945.297,43.56,3.27573055374914,0.956843823663894,0.25|0.2,501
(BmeT110I OR BsoBI) AND (TaqI),197_677,40_520,502.0,25.1,949.462,43.37,3.27677387065307,0.957048134907895,0.25|0.2,502
