Enzyme(s),Experimental_size_range,Theoretical_size_range,Score,%_max_Score,NF/1000,Cost_Reduction_Factor,Enrichment_Value,Robustness,C_Score|C_NF/1000,Number_of_sites
(Bse1I OR BseNI OR BsrI) AND (TatI),277_1137,120_980,4465.0,26.24,5345.815,6.8,3.07819246203969,0.975760515254000,0.25|0.2,4465
(BstMBI OR DpnII OR MboI) AND (PvuII),257_1137,100_980,4318.0,25.37,5170.541,7.03,3.07825334823356,0.969247488886989,0.25|0.2,4318
(MboII) AND (SmlI OR SmoI),317_1157,160_1000,4544.0,26.7,5442.059,6.68,3.07832492316333,0.995300247339625,0.25|0.2,4544
(AseI OR PshBI OR VspI) AND (BfaI OR FspBI OR MaeI OR SspMI OR XspI),297_1137,140_980,4318.0,25.37,5173.629,7.02,3.07851264432013,0.988599213197106,0.25|0.2,4318
(BstKTI) AND (PvuII),257_1137,100_980,4314.0,25.35,5170.717,7.03,3.07867062815973,0.968614060732769,0.25|0.2,4314
(BccI) AND (BmrI OR BmuI),237_1057,80_900,4302.0,25.28,5161.841,7.04,3.07913421680535,0.967350855326379,0.25|0.2,4302
(AgsI) AND (MseI OR SaqAI OR Tru1I),317_1157,160_1000,4275.0,25.12,5130.022,7.08,3.07918310851509,0.965722467048088,0.25|0.2,4275
(AgsI) AND (Tru9I),317_1157,160_1000,4275.0,25.12,5130.022,7.08,3.07918310851509,0.965722467048088,0.25|0.2,4275
(MboII) AND (PpuMI OR Psp5II),317_1137,160_980,4297.0,25.25,5157.816,7.05,3.07930049136695,0.993490386691360,0.25|0.2,4297
(BseGI OR BtsCI) AND (BsmI OR Mva1269I),197_1157,40_1000,4301.0,25.27,5180.254,7.02,3.08078161218998,0.967177622036365,0.25|0.2,4301
(Bse1I OR BseNI OR BsrI) AND (BseMI OR BsrDI),237_1157,80_1000,4269.0,25.09,5142.255,7.07,3.08082745432650,0.981265055211777,0.25|0.2,4269
(BstMBI OR DpnII OR MboI) AND (BmrI OR BmuI),277_1137,120_980,4308.0,25.31,5190.227,7.0,3.08091065796076,0.975995516499154,0.25|0.2,4308
(BstENI OR EcoNI OR XagI) AND (Csp6I OR CviQI),197_1157,40_1000,4333.0,25.46,5220.447,6.96,3.08091900196061,0.973744022023634,0.25|0.2,4333
(BlpI OR Bpu1102I) AND (MboII),297_1157,140_1000,4473.0,26.28,5398.086,6.73,3.08164090109710,0.988614366219079,0.25|0.2,4473
(BlpI OR Bpu1102I) AND (BseGI OR BtsCI),177_1157,20_1000,4260.0,25.03,5144.331,7.06,3.08191930537969,0.977460169919281,0.25|0.2,4260
(FokI) AND (TatI),277_1157,120_1000,4349.0,25.56,5260.882,6.91,3.08266915314654,0.986555246848043,0.25|0.2,4349
(BmrI OR BmuI) AND (BstKTI),277_1117,120_960,4269.0,25.09,5164.599,7.04,3.08271045201045,0.975578865972767,0.25|0.2,4269
(BseGI OR BtsCI) AND (SacI OR SstI),177_1157,20_1000,4270.0,25.09,5166.269,7.03,3.08274914047354,0.979089699635181,0.25|0.2,4270
(DraI) AND (MaeIII),297_1037,140_880,4298.0,25.26,5204.634,6.98,3.08312378333106,0.993305629975566,0.25|0.2,4298
(MslI OR RseI) AND (Tru9I),317_1157,160_1000,4570.0,26.85,5548.873,6.55,3.08428858492987,0.976911002854845,0.25|0.2,4570
(MseI OR SaqAI OR Tru1I) AND (MslI OR RseI),317_1157,160_1000,4570.0,26.85,5548.873,6.55,3.08428858492987,0.976911002854845,0.25|0.2,4570
(MluCI OR Sse9I OR TasI) AND (MlyI OR SchI),317_1157,160_1000,4581.0,26.92,5562.349,6.53,3.08429794266560,0.974868336752800,0.25|0.2,4581
(BmrI OR BmuI) AND (MboII),317_1157,160_1000,4335.0,25.47,5265.066,6.9,3.08441471782251,0.992995882563539,0.25|0.2,4335
(AccB7I OR PflMI OR Van91I) AND (Csp6I OR CviQI),217_1157,60_1000,4304.0,25.29,5230.386,6.95,3.08466147811794,0.973549525319487,0.25|0.2,4304
(Bse1I OR BseNI OR BsrI) AND (XcmI),217_1137,60_980,4268.0,25.08,5187.406,7.01,3.08472582927110,0.959671516786732,0.25|0.2,4268
(Bse1I OR BseNI OR BsrI) AND (EcoT22I OR Mph1103I OR NsiI OR Zsp2I),217_1137,60_980,4323.0,25.4,5256.579,6.91,3.08491796018395,0.959391725285976,0.25|0.2,4323
(AgsI) AND (Alw21I OR BsiHKAI),317_1117,160_960,4330.0,25.44,5269.775,6.9,3.08530417647883,0.991723479254359,0.25|0.2,4330
(MseI OR SaqAI OR Tru1I) AND (TspDTI),317_1157,160_1000,4323.0,25.4,5263.389,6.9,3.08548023296555,0.962461205526757,0.25|0.2,4323
(Tru9I) AND (TspDTI),317_1157,160_1000,4323.0,25.4,5263.389,6.9,3.08548023296555,0.962461205526757,0.25|0.2,4323
(AccB7I OR PflMI OR Van91I) AND (BseGI OR BtsCI),197_1157,40_1000,4257.0,25.01,5186.249,7.01,3.08574971392029,0.965870706698620,0.25|0.2,4257
(AgsI) AND (MslI OR RseI),317_1157,160_1000,4430.0,26.03,5403.96,6.72,3.08630839950006,0.986550676821301,0.25|0.2,4430
(BanII OR Eco24I) AND (MseI OR SaqAI OR Tru1I),317_1157,160_1000,4683.0,27.52,5714.349,6.36,3.08644260331638,0.989750623088153,0.25|0.2,4683
(BanII OR Eco24I) AND (Tru9I),317_1157,160_1000,4683.0,27.52,5714.349,6.36,3.08644260331638,0.989750623088153,0.25|0.2,4683
(BfmI OR BstSFI OR SfcI) AND (BssT1I OR Eco130I OR EcoT14I OR ErhI OR StyI),197_1157,40_1000,4265.0,25.06,5209.879,6.98,3.08690860137707,0.969796172874249,0.25|0.2,4265
