Enzyme(s),Experimental_size_range,Theoretical_size_range,Score,%_max_Score,NF/1000,Cost_Reduction_Factor,Enrichment_Value,Robustness,C_Score|C_NF/1000,Number_of_sites,Sites_IDs
(BauI OR BssSI) AND (BsiSI OR MspI),237_377,80_220,22.098513175,25.45,462.803,88.97,3.71192091962181,0.904700792259948,0.25|0.2,74,S011;S016;S019;S032;S035;S053;S063;S065;S072;S073;S083;S087;S097;S102;S107;S114;S116;S118;S121;S122;S123;S124;S127;S129;S135;S139;S148;S155;S167;S183;S185;S192;S193;S194;S201;S204;S205;S213;S218;S223;S227;S228;S238;S239;S240;S241;S242;S246;S259;S260;S262;S268;S274;S280;S285;S286;S287;S288;S289;S292;S296;S297;S298;S301;S310;S312;S315;S317;S332;S341;S342;S349;S351;S352
(Eam1105I) AND (BsiSI OR MspI),197_317,40_160,26.628418692,30.67,558.275,73.76,3.71239061200837,0.905883622054426,0.25|0.2,83,S011;S026;S028;S032;S034;S035;S037;S047;S048;S053;S057;S065;S066;S076;S083;S087;S088;S097;S102;S107;S113;S114;S116;S118;S121;S122;S124;S127;S129;S133;S141;S148;S155;S157;S183;S185;S192;S194;S201;S204;S207;S213;S218;S223;S227;S229;S238;S241;S242;S246;S254;S259;S260;S262;S267;S268;S269;S274;S275;S277;S283;S285;S286;S287;S289;S292;S296;S301;S310;S312;S313;S329;S334;S335;S338;S339;S342;S343;S346;S348;S349;S351;S352
(BmeT110I OR BsoBI) AND (BsiSI OR MspI),217_317,60_160,22.680435914,26.12,479.545,85.87,3.71606577853245,0.916916527758733,0.25|0.2,79,S011;S032;S034;S035;S048;S053;S065;S066;S075;S083;S087;S088;S097;S102;S107;S114;S115;S116;S118;S121;S122;S124;S127;S129;S141;S148;S155;S157;S161;S183;S185;S193;S194;S195;S201;S204;S207;S213;S218;S219;S223;S225;S227;S235;S238;S241;S242;S246;S259;S260;S262;S267;S268;S274;S275;S285;S286;S287;S288;S289;S292;S296;S300;S310;S312;S328;S332;S334;S335;S338;S339;S342;S343;S344;S346;S347;S349;S351;S352
(BsiSI OR MspI) AND (SacI OR SstI),217_317,60_160,23.407792842,26.96,495.023,83.18,3.71615272123385,0.917782174558311,0.25|0.2,71,S011;S021;S026;S032;S034;S035;S048;S053;S065;S066;S078;S083;S087;S088;S097;S102;S107;S114;S116;S118;S121;S122;S123;S124;S127;S129;S148;S155;S157;S183;S185;S192;S194;S201;S204;S205;S207;S213;S218;S223;S227;S238;S241;S242;S246;S259;S262;S267;S268;S273;S274;S275;S285;S286;S287;S289;S292;S296;S310;S312;S334;S335;S338;S339;S342;S343;S346;S348;S349;S351;S352
(AhlI OR BcuI OR SpeI) AND (BsiSI OR MspI),197_297,40_140,23.649430281,27.24,501.451,82.12,3.71729562749605,0.893977701742835,0.25|0.2,69,S011;S026;S034;S035;S037;S047;S048;S053;S057;S065;S066;S076;S083;S088;S097;S107;S116;S118;S121;S124;S127;S129;S148;S155;S157;S183;S192;S201;S204;S207;S213;S218;S223;S227;S229;S238;S241;S242;S246;S254;S259;S260;S262;S267;S269;S274;S275;S277;S283;S285;S286;S289;S292;S296;S310;S312;S313;S316;S329;S334;S335;S338;S339;S342;S343;S346;S348;S351;S352
(BsiSI OR MspI) AND (KpnI),237_417,80_260,24.258602283,27.94,518.483,79.42,3.72075655572471,0.959218094432049,0.25|0.2,82,S011;S016;S025;S032;S035;S053;S055;S065;S072;S073;S083;S087;S097;S102;S104;S107;S114;S116;S118;S121;S122;S123;S124;S127;S129;S139;S148;S150;S155;S157;S167;S183;S185;S190;S191;S192;S193;S194;S200;S201;S204;S205;S208;S213;S215;S218;S223;S227;S228;S238;S239;S240;S241;S242;S246;S251;S259;S260;S261;S262;S268;S274;S278;S285;S286;S287;S288;S289;S292;S296;S297;S298;S311;S312;S315;S317;S332;S335;S342;S349;S351;S352
(BsiSI OR MspI) AND (Eco32I),197_317,40_160,25.995226734,29.94,556.518,73.99,3.72147341468067,0.907106765779689,0.25|0.2,79,S011;S026;S032;S034;S035;S037;S047;S048;S053;S057;S065;S066;S076;S083;S087;S088;S097;S102;S107;S114;S116;S118;S121;S122;S124;S127;S129;S148;S155;S157;S183;S185;S192;S194;S201;S204;S207;S213;S218;S223;S227;S229;S238;S241;S242;S246;S254;S259;S260;S262;S267;S268;S269;S274;S275;S277;S283;S285;S286;S287;S289;S292;S296;S310;S312;S313;S329;S334;S335;S337;S338;S339;S342;S343;S346;S348;S349;S351;S352
(AlwNI OR CaiI OR PstNI) AND (BmeT110I OR BsoBI),197_417,40_260,22.836857776,26.3,491.227,83.83,3.72353369107570,0.864749419039112,0.25|0.2,65,S013;S023;S025;S033;S034;S035;S053;S055;S064;S065;S075;S076;S085;S093;S098;S106;S110;S115;S124;S141;S153;S161;S162;S166;S172;S183;S184;S187;S190;S192;S195;S200;S207;S225;S226;S231;S234;S235;S237;S240;S246;S253;S259;S262;S267;S269;S279;S283;S289;S291;S300;S307;S312;S313;S319;S328;S330;S333;S334;S335;S339;S343;S346;S347;S352
(BmcAI OR ScaI OR ZrmI) AND (BsiSI OR MspI),197_317,40_160,26.606522692,30.64,575.326,71.57,3.72581369108794,0.904077662349765,0.25|0.2,81,S011;S026;S032;S034;S035;S037;S047;S048;S053;S057;S065;S066;S076;S083;S087;S088;S097;S102;S107;S114;S116;S118;S121;S122;S124;S127;S129;S148;S155;S157;S173;S183;S185;S192;S194;S201;S204;S207;S210;S213;S218;S223;S227;S229;S238;S241;S242;S246;S254;S259;S260;S262;S267;S268;S269;S274;S275;S277;S283;S285;S286;S287;S289;S292;S296;S310;S312;S313;S316;S329;S334;S335;S338;S339;S342;S343;S346;S348;S349;S351;S352
(BsiSI OR MspI) AND (MfeI OR MunI),197_317,40_160,26.476940368,30.49,573.27,71.83,3.72637922658112,0.905883152630319,0.25|0.2,80,S011;S026;S032;S034;S035;S037;S047;S048;S053;S057;S065;S066;S076;S082;S083;S087;S088;S097;S102;S107;S114;S116;S118;S121;S122;S124;S127;S129;S148;S155;S157;S183;S185;S192;S194;S201;S204;S207;S213;S218;S223;S227;S229;S238;S241;S242;S246;S254;S259;S260;S262;S267;S268;S269;S274;S275;S277;S283;S285;S286;S287;S289;S292;S296;S310;S312;S313;S329;S332;S334;S335;S338;S339;S342;S343;S346;S348;S349;S351;S352
